code,area,cumDeaths,cumVac,newCases,newDeaths,date,Day,Month,Year
E12000004,East Midlands,2581,,34,17,2020-06-01,1,6,2020
E12000004,East Midlands,2564,,39,14,2020-05-31,31,5,2020
E12000004,East Midlands,2550,,42,17,2020-05-30,30,5,2020
E12000004,East Midlands,2533,,51,10,2020-05-29,29,5,2020
E12000004,East Midlands,2523,,67,19,2020-05-28,28,5,2020
E12000004,East Midlands,2504,,40,20,2020-05-27,27,5,2020
E12000004,East Midlands,2484,,30,23,2020-05-26,26,5,2020
E12000004,East Midlands,2461,,42,19,2020-05-25,25,5,2020
E12000004,East Midlands,2442,,57,14,2020-05-24,24,5,2020
E12000004,East Midlands,2428,,78,29,2020-05-23,23,5,2020
E12000004,East Midlands,2399,,83,21,2020-05-22,22,5,2020
E12000004,East Midlands,2378,,77,24,2020-05-21,21,5,2020
E12000004,East Midlands,2354,,96,24,2020-05-20,20,5,2020
E12000004,East Midlands,2330,,65,22,2020-05-19,19,5,2020
E12000004,East Midlands,2308,,91,27,2020-05-18,18,5,2020
E12000004,East Midlands,2281,,69,16,2020-05-17,17,5,2020
E12000004,East Midlands,2265,,86,22,2020-05-16,16,5,2020
E12000004,East Midlands,2243,,120,19,2020-05-15,15,5,2020
E12000004,East Midlands,2224,,103,31,2020-05-14,14,5,2020
E12000004,East Midlands,2193,,84,16,2020-05-13,13,5,2020
E12000004,East Midlands,2177,,145,33,2020-05-12,12,5,2020
E12000004,East Midlands,2144,,65,29,2020-05-11,11,5,2020
E12000004,East Midlands,2115,,65,24,2020-05-10,10,5,2020
E12000004,East Midlands,2091,,85,34,2020-05-09,9,5,2020
E12000004,East Midlands,2057,,80,31,2020-05-08,8,5,2020
E12000004,East Midlands,2026,,101,33,2020-05-07,7,5,2020
E12000004,East Midlands,1993,,82,35,2020-05-06,6,5,2020
E12000004,East Midlands,1958,,67,39,2020-05-05,5,5,2020
E12000004,East Midlands,1919,,68,42,2020-05-04,4,5,2020
E12000004,East Midlands,1877,,71,40,2020-05-03,3,5,2020
E12000004,East Midlands,1837,,125,33,2020-05-02,2,5,2020
E12000004,East Midlands,1804,,132,40,2020-05-01,1,5,2020
E12000004,East Midlands,1764,,217,42,2020-04-30,30,4,2020
E12000004,East Midlands,1722,,119,50,2020-04-29,29,4,2020
E12000004,East Midlands,1672,,104,43,2020-04-28,28,4,2020
E12000004,East Midlands,1629,,120,44,2020-04-27,27,4,2020
E12000004,East Midlands,1585,,97,48,2020-04-26,26,4,2020
E12000004,East Midlands,1537,,149,41,2020-04-25,25,4,2020
E12000004,East Midlands,1496,,139,40,2020-04-24,24,4,2020
E12000004,East Midlands,1456,,172,51,2020-04-23,23,4,2020
E12000004,East Midlands,1405,,259,38,2020-04-22,22,4,2020
E12000004,East Midlands,1367,,120,40,2020-04-21,21,4,2020
E12000004,East Midlands,1327,,97,65,2020-04-20,20,4,2020
E12000004,East Midlands,1262,,236,52,2020-04-19,19,4,2020
E12000004,East Midlands,1210,,138,48,2020-04-18,18,4,2020
E12000004,East Midlands,1162,,169,61,2020-04-17,17,4,2020
E12000004,East Midlands,1101,,,31,2020-04-16,16,4,2020
E12000004,East Midlands,1070,,,67,2020-04-15,15,4,2020
E12000004,East Midlands,1003,,,61,2020-04-14,14,4,2020
E12000004,East Midlands,942,,,49,2020-04-13,13,4,2020
E12000004,East Midlands,893,,,57,2020-04-12,12,4,2020
E12000004,East Midlands,836,,,63,2020-04-11,11,4,2020
E12000004,East Midlands,773,,,56,2020-04-10,10,4,2020
E12000004,East Midlands,717,,,63,2020-04-09,9,4,2020
E12000004,East Midlands,654,,,67,2020-04-08,8,4,2020
E12000004,East Midlands,587,,,49,2020-04-07,7,4,2020
E12000004,East Midlands,538,,,68,2020-04-06,6,4,2020
E12000004,East Midlands,470,,,60,2020-04-05,5,4,2020
E12000004,East Midlands,410,,,53,2020-04-04,4,4,2020
E12000004,East Midlands,357,,,52,2020-04-03,3,4,2020
E12000004,East Midlands,305,,,46,2020-04-02,2,4,2020
E12000004,East Midlands,259,,,44,2020-04-01,1,4,2020
E12000004,East Midlands,215,,,37,2020-03-31,31,3,2020
E12000004,East Midlands,178,,,24,2020-03-30,30,3,2020
E12000004,East Midlands,154,,,25,2020-03-29,29,3,2020
E12000004,East Midlands,129,,,23,2020-03-28,28,3,2020
E12000004,East Midlands,106,,,21,2020-03-27,27,3,2020
E12000004,East Midlands,85,,,18,2020-03-26,26,3,2020
E12000004,East Midlands,67,,,11,2020-03-25,25,3,2020
E12000004,East Midlands,56,,,14,2020-03-24,24,3,2020
E12000004,East Midlands,42,,,10,2020-03-23,23,3,2020
E12000004,East Midlands,32,,,14,2020-03-22,22,3,2020
E12000004,East Midlands,18,,,2,2020-03-21,21,3,2020
E12000004,East Midlands,16,,,4,2020-03-20,20,3,2020
E12000004,East Midlands,12,,,1,2020-03-19,19,3,2020
E12000004,East Midlands,11,,,3,2020-03-18,18,3,2020
E12000004,East Midlands,8,,,0,2020-03-17,17,3,2020
E12000004,East Midlands,8,,,4,2020-03-16,16,3,2020
E12000004,East Midlands,4,,,0,2020-03-15,15,3,2020
E12000004,East Midlands,4,,,1,2020-03-14,14,3,2020
E12000004,East Midlands,3,,,1,2020-03-13,13,3,2020
E12000004,East Midlands,2,,,1,2020-03-12,12,3,2020
E12000004,East Midlands,1,,,0,2020-03-11,11,3,2020
E12000004,East Midlands,1,,,0,2020-03-10,10,3,2020
E12000004,East Midlands,1,,,0,2020-03-09,9,3,2020
E12000004,East Midlands,1,,,0,2020-03-08,8,3,2020
E12000004,East Midlands,1,,,0,2020-03-07,7,3,2020
E12000004,East Midlands,1,,,0,2020-03-06,6,3,2020
E12000004,East Midlands,1,,,0,2020-03-05,5,3,2020
E12000004,East Midlands,1,,,0,2020-03-04,4,3,2020
E12000004,East Midlands,1,,,1,2020-03-03,3,3,2020
E12000001,North East,,,1504,,2021-11-14,14,11,2021
E12000001,North East,6900,75.3,1481,0,2021-11-13,13,11,2021
E12000001,North East,6900,75.2,1540,2,2021-11-12,12,11,2021
E12000001,North East,6898,75.2,1558,9,2021-11-11,11,11,2021
E12000001,North East,6889,75.2,1586,7,2021-11-10,10,11,2021
E12000001,North East,6882,75.1,1566,8,2021-11-09,9,11,2021
E12000001,North East,6874,75.1,1099,10,2021-11-08,8,11,2021
E12000001,North East,6864,75.1,1222,7,2021-11-07,7,11,2021
E12000001,North East,6857,75.1,1323,7,2021-11-06,6,11,2021
E12000001,North East,6850,75,1672,11,2021-11-05,5,11,2021
E12000001,North East,6839,75,1531,7,2021-11-04,4,11,2021
E12000001,North East,6832,74.9,1616,9,2021-11-03,3,11,2021
E12000001,North East,6823,74.9,1759,11,2021-11-02,2,11,2021
E12000001,North East,6812,74.9,1819,7,2021-11-01,1,11,2021
E12000001,North East,6805,74.9,1619,14,2021-10-31,31,10,2021
E12000001,North East,6791,74.8,1923,8,2021-10-30,30,10,2021
E12000001,North East,6783,74.8,2071,6,2021-10-29,29,10,2021
E12000001,North East,6777,74.8,1884,9,2021-10-28,28,10,2021
E12000001,North East,6768,74.7,2075,7,2021-10-27,27,10,2021
E12000001,North East,6761,74.7,1850,7,2021-10-26,26,10,2021
E12000001,North East,6754,74.7,1430,5,2021-10-25,25,10,2021
E12000001,North East,6749,74.7,1610,12,2021-10-24,24,10,2021
E12000001,North East,6737,74.6,2353,5,2021-10-23,23,10,2021
E12000001,North East,6732,74.6,2037,8,2021-10-22,22,10,2021
E12000001,North East,6724,74.5,2256,11,2021-10-21,21,10,2021
E12000001,North East,6713,74.5,1818,5,2021-10-20,20,10,2021
E12000001,North East,6708,74.5,2014,13,2021-10-19,19,10,2021
E12000001,North East,6695,74.4,1668,4,2021-10-18,18,10,2021
E12000001,North East,6691,74.4,1562,7,2021-10-17,17,10,2021
