areaCode,areaName,areaType,date,cumDeaths28DaysByDeathDate,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,newCasesByPublishDate,newDeaths28DaysByDeathDate
E12000006,East of England,region,2021-01-09,7795,0.8,6979,170
E12000006,East of England,region,2021-01-08,7625,0.7,8517,131
E12000006,East of England,region,2021-01-07,7494,0.6,5374,150
E12000006,East of England,region,2021-01-06,7344,0.4,7408,117
E12000006,East of England,region,2021-01-05,7227,0.2,7892,141
E12000006,East of England,region,2021-01-04,7086,0.1,6983,124
E12000006,East of England,region,2021-01-03,6962,0.1,6700,111
E12000006,East of England,region,2021-01-02,6851,,6224,94
E12000006,East of England,region,2021-01-01,6757,,7640,108
E12000006,East of England,region,2020-12-31,6649,,7479,103
E12000006,East of England,region,2020-12-30,6546,,6731,96
E12000006,East of England,region,2020-12-29,6450,,7222,84
E12000006,East of England,region,2020-12-28,6366,,5799,89
E12000006,East of England,region,2020-12-27,6277,,3367,68
E12000006,East of England,region,2020-12-26,6209,,5042,83
E12000006,East of England,region,2020-12-25,6126,,4931,81
E12000006,East of England,region,2020-12-24,6045,,6078,75
E12000006,East of England,region,2020-12-23,5970,,5611,72
E12000006,East of England,region,2020-12-22,5898,,4575,56
E12000006,East of England,region,2020-12-21,5842,,4052,71
E12000006,East of England,region,2020-12-20,5771,,4646,61
E12000006,East of England,region,2020-12-19,5710,,3521,64
E12000006,East of England,region,2020-12-18,5646,,4157,55
E12000006,East of England,region,2020-12-17,5591,,3879,45
E12000006,East of England,region,2020-12-16,5546,,3345,41
E12000006,East of England,region,2020-12-15,5505,,2294,41
E12000006,East of England,region,2020-12-14,5464,,2850,39
E12000006,East of England,region,2020-12-13,5425,,2091,36
E12000006,East of England,region,2020-12-12,5389,,2147,31
E12000006,East of England,region,2020-12-11,5358,,2411,51
E12000006,East of England,region,2020-12-10,5307,,2389,39
E12000006,East of England,region,2020-12-09,5268,,1420,36
E12000006,East of England,region,2020-12-08,5232,,1341,29
E12000006,East of England,region,2020-12-07,5203,,1329,26
E12000006,East of England,region,2020-12-06,5177,,1516,28
E12000006,East of England,region,2020-12-05,5149,,1394,29
E12000006,East of England,region,2020-12-04,5120,,1290,28
E12000006,East of England,region,2020-12-03,5092,,1185,26
E12000006,East of England,region,2020-12-02,5066,,1321,22
E12000006,East of England,region,2020-12-01,5044,,930,32
E12000006,East of England,region,2020-11-30,5012,,1091,27
E12000006,East of England,region,2020-11-29,4985,,974,18
E12000006,East of England,region,2020-11-28,4967,,1074,30
E12000006,East of England,region,2020-11-27,4937,,949,24
E12000006,East of England,region,2020-11-26,4913,,1108,19
E12000006,East of England,region,2020-11-25,4894,,1187,31
E12000006,East of England,region,2020-11-24,4863,,914,23
E12000006,East of England,region,2020-11-23,4840,,984,24
E12000006,East of England,region,2020-11-22,4816,,1455,25
E12000006,East of England,region,2020-11-21,4791,,1195,25
E12000006,East of England,region,2020-11-20,4766,,1150,22
E12000006,East of England,region,2020-11-19,4744,,1504,23
E12000006,East of England,region,2020-11-18,4721,,890,21
E12000006,East of England,region,2020-11-17,4700,,1133,19
E12000006,East of England,region,2020-11-16,4681,,0,17
E12000006,East of England,region,2020-11-15,4664,,1412,9
E12000006,East of England,region,2020-11-14,4655,,1217,24
E12000006,East of England,region,2020-11-13,4631,,1650,19
E12000006,East of England,region,2020-11-12,4612,,1988,18
E12000006,East of England,region,2020-11-11,4594,,1313,23
E12000006,East of England,region,2020-11-10,4571,,1002,23
E12000006,East of England,region,2020-11-09,4548,,1197,26
E12000006,East of England,region,2020-11-08,4522,,987,20
E12000006,East of England,region,2020-11-07,4502,,1224,16
E12000006,East of England,region,2020-11-06,4486,,1007,22
E12000006,East of England,region,2020-11-05,4464,,1056,21
E12000006,East of England,region,2020-11-04,4443,,1131,13
E12000006,East of England,region,2020-11-03,4430,,781,16
E12000006,East of England,region,2020-11-02,4414,,867,14
E12000006,East of England,region,2020-11-01,4400,,936,19
E12000006,East of England,region,2020-10-31,4381,,864,18
E12000006,East of England,region,2020-10-30,4363,,1165,18
E12000006,East of England,region,2020-10-29,4345,,1044,18
E12000006,East of England,region,2020-10-28,4327,,1099,15
E12000006,East of England,region,2020-10-27,4312,,797,12
E12000006,East of England,region,2020-10-26,4300,,796,10
E12000006,East of England,region,2020-10-25,4290,,948,13
E12000006,East of England,region,2020-10-24,4277,,960,6
E12000006,East of England,region,2020-10-23,4271,,846,16
E12000006,East of England,region,2020-10-22,4255,,974,9
E12000006,East of England,region,2020-10-21,4246,,1349,12
E12000006,East of England,region,2020-10-20,4234,,747,11
E12000006,East of England,region,2020-10-19,4223,,719,6
E12000006,East of England,region,2020-10-18,4217,,821,6
E12000006,East of England,region,2020-10-17,4211,,628,8
E12000006,East of England,region,2020-10-16,4203,,577,6
E12000006,East of England,region,2020-10-15,4197,,921,5
E12000006,East of England,region,2020-10-14,4192,,844,2
E12000006,East of England,region,2020-10-13,4190,,657,2
E12000006,East of England,region,2020-10-12,4188,,381,2
E12000006,East of England,region,2020-10-11,4186,,318,4
E12000006,East of England,region,2020-10-10,4182,,547,6
E12000006,East of England,region,2020-10-09,4176,,667,2
E12000006,East of England,region,2020-10-08,4174,,807,3
E12000006,East of England,region,2020-10-07,4171,,618,8
E12000006,East of England,region,2020-10-06,4163,,492,4
E12000006,East of England,region,2020-10-05,4159,,369,1
E12000006,East of England,region,2020-10-04,4158,,827,1
E12000006,East of England,region,2020-10-03,4157,,382,1
E12000006,East of England,region,2020-10-02,4156,,225,1
E12000006,East of England,region,2020-10-01,4155,,275,3
E12000006,East of England,region,2020-09-30,4152,,176,2
E12000006,East of England,region,2020-09-29,4150,,223,4
E12000006,East of England,region,2020-09-28,4146,,150,4
E12000006,East of England,region,2020-09-27,4142,,194,1
E12000006,East of England,region,2020-09-26,4141,,176,1
E12000006,East of England,region,2020-09-25,4140,,209,2
E12000006,East of England,region,2020-09-24,4138,,263,1
E12000006,East of England,region,2020-09-23,4137,,238,1
E12000006,East of England,region,2020-09-22,4136,,189,3
E12000006,East of England,region,2020-09-21,4133,,173,0
E12000006,East of England,region,2020-09-20,4133,,135,2
E12000006,East of England,region,2020-09-19,4131,,139,0
E12000006,East of England,region,2020-09-18,4131,,107,0
E12000006,East of England,region,2020-09-17,4131,,126,1
E12000006,East of England,region,2020-09-16,4130,,104,1
E12000006,East of England,region,2020-09-15,4129,,131,0
E12000006,East of England,region,2020-09-14,4129,,75,1
E12000006,East of England,region,2020-09-13,4128,,135,1
E12000006,East of England,region,2020-09-12,4127,,180,0
E12000006,East of England,region,2020-09-11,4127,,135,0
E12000006,East of England,region,2020-09-10,4127,,164,0
E12000006,East of England,region,2020-09-09,4127,,113,0
E12000006,East of England,region,2020-09-08,4127,,116,0
E12000006,East of England,region,2020-09-07,4127,,108,0
E12000006,East of England,region,2020-09-06,4127,,108,1
E12000006,East of England,region,2020-09-05,4126,,118,0
E12000006,East of England,region,2020-09-04,4126,,95,0
E12000006,East of England,region,2020-09-03,4126,,101,1
E12000006,East of England,region,2020-09-02,4125,,81,1
E12000006,East of England,region,2020-09-01,4124,,108,0
E12000006,East of England,region,2020-08-31,4124,,91,0
E12000006,East of England,region,2020-08-30,4124,,115,0
E12000006,East of England,region,2020-08-29,4124,,62,0
E12000006,East of England,region,2020-08-28,4124,,118,0
E12000006,East of England,region,2020-08-27,4124,,97,1
E12000006,East of England,region,2020-08-26,4123,,69,1
E12000006,East of England,region,2020-08-25,4122,,80,0
E12000006,East of England,region,2020-08-24,4122,,59,1
E12000006,East of England,region,2020-08-23,4121,,59,1
E12000006,East of England,region,2020-08-22,4120,,74,0
