areaCode,areaName,areaType,date,cumDeaths28DaysByDeathDate,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,newCasesByPublishDate,newDeaths28DaysByDeathDate
E12000001,North East,region,2021-01-20,4861,1.0,1499,42
E12000001,North East,region,2021-01-19,4819,1.0,1066,51
E12000001,North East,region,2021-01-18,4768,1.0,1087,37
E12000001,North East,region,2021-01-17,4731,1.0,1077,33
E12000001,North East,region,2021-01-16,4698,1.0,1261,31
E12000001,North East,region,2021-01-15,4667,1.0,1948,44
E12000001,North East,region,2021-01-14,4623,1.0,1635,41
E12000001,North East,region,2021-01-13,4582,1.0,1911,25
E12000001,North East,region,2021-01-12,4557,1.0,1299,35
E12000001,North East,region,2021-01-11,4522,1.0,1238,48
E12000001,North East,region,2021-01-10,4474,1.0,1269,36
E12000001,North East,region,2021-01-09,4438,0.8,1097,30
E12000001,North East,region,2021-01-08,4408,0.6,1478,31
E12000001,North East,region,2021-01-07,4377,0.5,1336,31
E12000001,North East,region,2021-01-06,4346,0.3,1980,24
E12000001,North East,region,2021-01-05,4322,0.2,1552,36
E12000001,North East,region,2021-01-04,4286,0.1,2124,26
E12000001,North East,region,2021-01-03,4260,0.1,1566,23
E12000001,North East,region,2021-01-02,4237,,1737,23
E12000001,North East,region,2021-01-01,4214,,1340,33
E12000001,North East,region,2020-12-31,4181,,1741,19
E12000001,North East,region,2020-12-30,4162,,1957,22
E12000001,North East,region,2020-12-29,4140,,1230,23
E12000001,North East,region,2020-12-28,4117,,699,35
E12000001,North East,region,2020-12-27,4082,,583,30
E12000001,North East,region,2020-12-26,4052,,805,34
E12000001,North East,region,2020-12-25,4018,,944,18
E12000001,North East,region,2020-12-24,4000,,1137,23
E12000001,North East,region,2020-12-23,3977,,941,24
E12000001,North East,region,2020-12-22,3953,,1253,28
E12000001,North East,region,2020-12-21,3925,,1108,19
E12000001,North East,region,2020-12-20,3906,,586,26
E12000001,North East,region,2020-12-19,3880,,531,24
E12000001,North East,region,2020-12-18,3856,,515,32
E12000001,North East,region,2020-12-17,3824,,590,21
E12000001,North East,region,2020-12-16,3803,,801,12
E12000001,North East,region,2020-12-15,3791,,460,17
E12000001,North East,region,2020-12-14,3774,,509,29
E12000001,North East,region,2020-12-13,3745,,572,16
E12000001,North East,region,2020-12-12,3729,,771,20
E12000001,North East,region,2020-12-11,3709,,689,21
E12000001,North East,region,2020-12-10,3688,,791,27
E12000001,North East,region,2020-12-09,3661,,687,16
E12000001,North East,region,2020-12-08,3645,,406,19
E12000001,North East,region,2020-12-07,3626,,466,27
E12000001,North East,region,2020-12-06,3599,,542,21
E12000001,North East,region,2020-12-05,3578,,586,27
E12000001,North East,region,2020-12-04,3551,,698,18
E12000001,North East,region,2020-12-03,3533,,652,20
E12000001,North East,region,2020-12-02,3513,,590,19
E12000001,North East,region,2020-12-01,3494,,638,19
E12000001,North East,region,2020-11-30,3475,,528,24
E12000001,North East,region,2020-11-29,3451,,598,28
E12000001,North East,region,2020-11-28,3423,,752,26
E12000001,North East,region,2020-11-27,3397,,805,23
E12000001,North East,region,2020-11-26,3374,,900,29
E12000001,North East,region,2020-11-25,3345,,876,28
E12000001,North East,region,2020-11-24,3317,,598,38
E12000001,North East,region,2020-11-23,3279,,732,34
E12000001,North East,region,2020-11-22,3245,,837,28
E12000001,North East,region,2020-11-21,3217,,1106,31
E12000001,North East,region,2020-11-20,3186,,1439,37
E12000001,North East,region,2020-11-19,3149,,1290,31
E12000001,North East,region,2020-11-18,3118,,1556,29
E12000001,North East,region,2020-11-17,3089,,1276,32
E12000001,North East,region,2020-11-16,3057,,3365,26
E12000001,North East,region,2020-11-15,3031,,1483,32
E12000001,North East,region,2020-11-14,2999,,1619,32
E12000001,North East,region,2020-11-13,2967,,1883,28
E12000001,North East,region,2020-11-12,2939,,2086,22
E12000001,North East,region,2020-11-11,2917,,1671,21
E12000001,North East,region,2020-11-10,2896,,1303,23
E12000001,North East,region,2020-11-09,2873,,1340,30
E12000001,North East,region,2020-11-08,2843,,1506,20
E12000001,North East,region,2020-11-07,2823,,1391,24
E12000001,North East,region,2020-11-06,2799,,1453,26
E12000001,North East,region,2020-11-05,2773,,1570,23
E12000001,North East,region,2020-11-04,2750,,1272,20
E12000001,North East,region,2020-11-03,2730,,1302,17
E12000001,North East,region,2020-11-02,2713,,1039,18
E12000001,North East,region,2020-11-01,2695,,1170,25
E12000001,North East,region,2020-10-31,2670,,1163,18
E12000001,North East,region,2020-10-30,2652,,1054,26
E12000001,North East,region,2020-10-29,2626,,1136,16
E12000001,North East,region,2020-10-28,2610,,1021,27
E12000001,North East,region,2020-10-27,2583,,1162,19
E12000001,North East,region,2020-10-26,2564,,970,21
E12000001,North East,region,2020-10-25,2543,,1048,16
E12000001,North East,region,2020-10-24,2527,,1150,14
E12000001,North East,region,2020-10-23,2513,,1277,13
E12000001,North East,region,2020-10-22,2500,,1393,22
E12000001,North East,region,2020-10-21,2478,,1888,19
E12000001,North East,region,2020-10-20,2459,,1438,17
E12000001,North East,region,2020-10-19,2442,,707,22
E12000001,North East,region,2020-10-18,2420,,555,15
E12000001,North East,region,2020-10-17,2405,,1101,18
E12000001,North East,region,2020-10-16,2387,,1178,15
E12000001,North East,region,2020-10-15,2372,,1333,16
E12000001,North East,region,2020-10-14,2356,,1228,16
E12000001,North East,region,2020-10-13,2340,,1045,13
E12000001,North East,region,2020-10-12,2327,,1150,11
E12000001,North East,region,2020-10-11,2316,,967,14
E12000001,North East,region,2020-10-10,2302,,1151,16
E12000001,North East,region,2020-10-09,2286,,1087,7
E12000001,North East,region,2020-10-08,2279,,1274,13
E12000001,North East,region,2020-10-07,2266,,1057,11
E12000001,North East,region,2020-10-06,2255,,1233,10
E12000001,North East,region,2020-10-05,2245,,1113,7
E12000001,North East,region,2020-10-04,2238,,2629,9
E12000001,North East,region,2020-10-03,2229,,906,7
E12000001,North East,region,2020-10-02,2222,,421,18
E12000001,North East,region,2020-10-01,2204,,363,5
E12000001,North East,region,2020-09-30,2199,,593,3
E12000001,North East,region,2020-09-29,2196,,756,5
E12000001,North East,region,2020-09-28,2191,,277,6
E12000001,North East,region,2020-09-27,2185,,483,11
E12000001,North East,region,2020-09-26,2174,,522,8
E12000001,North East,region,2020-09-25,2166,,576,6
E12000001,North East,region,2020-09-24,2160,,523,1
E12000001,North East,region,2020-09-23,2159,,667,5
E12000001,North East,region,2020-09-22,2154,,537,2
E12000001,North East,region,2020-09-21,2152,,409,5
E12000001,North East,region,2020-09-20,2147,,418,3
E12000001,North East,region,2020-09-19,2144,,370,1
E12000001,North East,region,2020-09-18,2143,,332,3
E12000001,North East,region,2020-09-17,2140,,264,4
E12000001,North East,region,2020-09-16,2136,,278,2
E12000001,North East,region,2020-09-15,2134,,201,1
E12000001,North East,region,2020-09-14,2133,,89,1
E12000001,North East,region,2020-09-13,2132,,195,1
E12000001,North East,region,2020-09-12,2131,,228,0
E12000001,North East,region,2020-09-11,2131,,218,1
E12000001,North East,region,2020-09-10,2130,,203,0
E12000001,North East,region,2020-09-09,2130,,216,0
E12000001,North East,region,2020-09-08,2130,,108,0
E12000001,North East,region,2020-09-07,2130,,190,1
E12000001,North East,region,2020-09-06,2129,,232,1
E12000001,North East,region,2020-09-05,2128,,116,1
E12000001,North East,region,2020-09-04,2127,,117,0
E12000001,North East,region,2020-09-03,2127,,73,0
E12000001,North East,region,2020-09-02,2127,,95,0
E12000001,North East,region,2020-09-01,2127,,89,0
E12000001,North East,region,2020-08-31,2127,,100,0
E12000001,North East,region,2020-08-30,2127,,91,0
E12000001,North East,region,2020-08-29,2127,,19,1
E12000001,North East,region,2020-08-28,2126,,46,1
E12000001,North East,region,2020-08-27,2125,,54,0
E12000001,North East,region,2020-08-26,2125,,47,0
E12000001,North East,region,2020-08-25,2125,,18,0
E12000001,North East,region,2020-08-24,2125,,45,0
E12000001,North East,region,2020-08-23,2125,,28,0
E12000001,North East,region,2020-08-22,2125,,38,0
E12000001,North East,region,2020-08-21,2125,,38,0
E12000001,North East,region,2020-08-20,2125,,30,0
E12000001,North East,region,2020-08-19,2125,,22,0
E12000001,North East,region,2020-08-18,2125,,22,1
E12000001,North East,region,2020-08-17,2124,,18,1
E12000001,North East,region,2020-08-16,2123,,39,0
E12000001,North East,region,2020-08-15,2123,,40,1
E12000001,North East,region,2020-08-14,2122,,76,0
E12000001,North East,region,2020-08-13,2122,,0,0
E12000001,North East,region,2020-08-12,2122,,18,0
E12000001,North East,region,2020-08-11,2122,,21,1
E12000001,North East,region,2020-08-10,2121,,10,0
E12000001,North East,region,2020-08-09,2121,,18,0
E12000001,North East,region,2020-08-08,2121,,20,0
E12000001,North East,region,2020-08-07,2121,,29,0
E12000001,North East,region,2020-08-06,2121,,18,0
E12000001,North East,region,2020-08-05,2121,,20,0
E12000001,North East,region,2020-08-04,2121,,10,0
E12000001,North East,region,2020-08-03,2121,,13,0
E12000001,North East,region,2020-08-02,2121,,13,0
E12000001,North East,region,2020-08-01,2121,,14,0
E12000001,North East,region,2020-07-31,2121,,19,0
E12000001,North East,region,2020-07-30,2121,,7,0
E12000001,North East,region,2020-07-29,2121,,11,0
E12000001,North East,region,2020-07-28,2121,,11,0
E12000001,North East,region,2020-07-27,2121,,4,0
E12000001,North East,region,2020-07-26,2121,,4,0
E12000001,North East,region,2020-07-25,2121,,12,0
E12000001,North East,region,2020-07-24,2121,,9,0
E12000001,North East,region,2020-07-23,2121,,17,0
E12000001,North East,region,2020-07-22,2121,,9,0
E12000001,North East,region,2020-07-21,2121,,3,0
E12000001,North East,region,2020-07-20,2121,,7,0
E12000001,North East,region,2020-07-19,2121,,21,1
E12000001,North East,region,2020-07-18,2120,,16,0
E12000001,North East,region,2020-07-17,2120,,7,1
E12000001,North East,region,2020-07-16,2119,,12,0
E12000001,North East,region,2020-07-15,2119,,4,0
E12000001,North East,region,2020-07-14,2119,,4,0
E12000001,North East,region,2020-07-13,2119,,8,0
E12000001,North East,region,2020-07-12,2119,,16,0
E12000001,North East,region,2020-07-11,2119,,19,0
