areaCode,areaName,areaType,date,cumDeaths28DaysByDeathDate,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,newCasesByPublishDate,newDeaths28DaysByDeathDate
E12000007,London,region,2020-11-13,6747,,2917,13
E12000007,London,region,2020-11-12,6734,,3929,20
E12000007,London,region,2020-11-11,6714,,2053,12
E12000007,London,region,2020-11-10,6702,,1501,15
E12000007,London,region,2020-11-09,6687,,2088,28
E12000007,London,region,2020-11-08,6659,,1804,19
E12000007,London,region,2020-11-07,6640,,2352,23
E12000007,London,region,2020-11-06,6617,,1948,16
E12000007,London,region,2020-11-05,6601,,2083,15
E12000007,London,region,2020-11-04,6586,,2307,16
E12000007,London,region,2020-11-03,6570,,1575,13
E12000007,London,region,2020-11-02,6557,,1739,18
E12000007,London,region,2020-11-01,6539,,2056,17
E12000007,London,region,2020-10-31,6522,,1568,8
E12000007,London,region,2020-10-30,6514,,2431,14
E12000007,London,region,2020-10-29,6500,,1933,12
E12000007,London,region,2020-10-28,6488,,2477,21
E12000007,London,region,2020-10-27,6467,,1999,14
E12000007,London,region,2020-10-26,6453,,1807,12
E12000007,London,region,2020-10-25,6441,,1791,11
E12000007,London,region,2020-10-24,6430,,2221,18
E12000007,London,region,2020-10-23,6412,,1718,6
E12000007,London,region,2020-10-22,6406,,1646,11
E12000007,London,region,2020-10-21,6395,,2862,15
E12000007,London,region,2020-10-20,6380,,1480,7
E12000007,London,region,2020-10-19,6373,,1945,11
E12000007,London,region,2020-10-18,6362,,1646,6
E12000007,London,region,2020-10-17,6356,,1166,4
E12000007,London,region,2020-10-16,6352,,1394,7
E12000007,London,region,2020-10-15,6345,,1843,12
E12000007,London,region,2020-10-14,6333,,1722,4
E12000007,London,region,2020-10-13,6329,,1441,5
E12000007,London,region,2020-10-12,6324,,801,6
E12000007,London,region,2020-10-11,6318,,637,4
E12000007,London,region,2020-10-10,6314,,1174,5
E12000007,London,region,2020-10-09,6309,,1457,7
E12000007,London,region,2020-10-08,6302,,1252,5
E12000007,London,region,2020-10-07,6297,,1310,6
E12000007,London,region,2020-10-06,6291,,916,5
E12000007,London,region,2020-10-05,6286,,989,9
E12000007,London,region,2020-10-04,6277,,1965,2
E12000007,London,region,2020-10-03,6275,,1070,2
E12000007,London,region,2020-10-02,6273,,497,3
E12000007,London,region,2020-10-01,6270,,551,5
E12000007,London,region,2020-09-30,6265,,388,6
E12000007,London,region,2020-09-29,6259,,504,9
E12000007,London,region,2020-09-28,6250,,397,5
E12000007,London,region,2020-09-27,6245,,587,1
E12000007,London,region,2020-09-26,6244,,361,1
E12000007,London,region,2020-09-25,6243,,584,1
E12000007,London,region,2020-09-24,6242,,620,2
E12000007,London,region,2020-09-23,6240,,531,7
E12000007,London,region,2020-09-22,6233,,354,6
E12000007,London,region,2020-09-21,6227,,282,4
E12000007,London,region,2020-09-20,6223,,241,4
E12000007,London,region,2020-09-19,6219,,320,3
E12000007,London,region,2020-09-18,6216,,377,1
E12000007,London,region,2020-09-17,6215,,247,4
E12000007,London,region,2020-09-16,6211,,243,2
E12000007,London,region,2020-09-15,6209,,278,1
E12000007,London,region,2020-09-14,6208,,218,0
E12000007,London,region,2020-09-13,6208,,311,0
E12000007,London,region,2020-09-12,6208,,393,0
E12000007,London,region,2020-09-11,6208,,416,3
E12000007,London,region,2020-09-10,6205,,304,2
E12000007,London,region,2020-09-09,6203,,315,0
E12000007,London,region,2020-09-08,6203,,327,0
E12000007,London,region,2020-09-07,6203,,274,0
E12000007,London,region,2020-09-06,6203,,308,2
E12000007,London,region,2020-09-05,6201,,232,0
E12000007,London,region,2020-09-04,6201,,296,0
E12000007,London,region,2020-09-03,6201,,216,1
E12000007,London,region,2020-09-02,6200,,190,1
E12000007,London,region,2020-09-01,6199,,188,0
E12000007,London,region,2020-08-31,6199,,160,1
E12000007,London,region,2020-08-30,6198,,197,0
E12000007,London,region,2020-08-29,6198,,143,0
E12000007,London,region,2020-08-28,6198,,166,0
E12000007,London,region,2020-08-27,6198,,210,0
E12000007,London,region,2020-08-26,6198,,155,0
E12000007,London,region,2020-08-25,6198,,206,1
E12000007,London,region,2020-08-24,6197,,133,0
E12000007,London,region,2020-08-23,6197,,155,0
E12000007,London,region,2020-08-22,6197,,183,1
E12000007,London,region,2020-08-21,6196,,101,0
E12000007,London,region,2020-08-20,6196,,172,1
E12000007,London,region,2020-08-19,6195,,105,0
E12000007,London,region,2020-08-18,6195,,145,1
E12000007,London,region,2020-08-17,6194,,95,2
E12000007,London,region,2020-08-16,6192,,136,0
E12000007,London,region,2020-08-15,6192,,119,0
E12000007,London,region,2020-08-14,6192,,300,0
E12000007,London,region,2020-08-13,6192,,0,2
E12000007,London,region,2020-08-12,6190,,93,0
E12000007,London,region,2020-08-11,6190,,90,1
E12000007,London,region,2020-08-10,6189,,65,1
E12000007,London,region,2020-08-09,6188,,117,0
E12000007,London,region,2020-08-08,6188,,112,1
E12000007,London,region,2020-08-07,6187,,90,0
E12000007,London,region,2020-08-06,6187,,105,0
E12000007,London,region,2020-08-05,6187,,74,0
E12000007,London,region,2020-08-04,6187,,86,0
E12000007,London,region,2020-08-03,6187,,97,0
E12000007,London,region,2020-08-02,6187,,70,1
E12000007,London,region,2020-08-01,6186,,103,2
E12000007,London,region,2020-07-31,6184,,91,2
E12000007,London,region,2020-07-30,6182,,114,0
E12000007,London,region,2020-07-29,6182,,66,0
E12000007,London,region,2020-07-28,6182,,61,0
E12000007,London,region,2020-07-27,6182,,87,1
E12000007,London,region,2020-07-26,6181,,87,0
E12000007,London,region,2020-07-25,6181,,66,0
E12000007,London,region,2020-07-24,6181,,73,0
E12000007,London,region,2020-07-23,6181,,96,2
E12000007,London,region,2020-07-22,6179,,47,0
E12000007,London,region,2020-07-21,6179,,44,0
E12000007,London,region,2020-07-20,6179,,47,0
E12000007,London,region,2020-07-19,6179,,51,0
E12000007,London,region,2020-07-18,6179,,109,0
E12000007,London,region,2020-07-17,6179,,56,2
E12000007,London,region,2020-07-16,6177,,68,0
E12000007,London,region,2020-07-15,6177,,50,1
E12000007,London,region,2020-07-14,6176,,42,0
E12000007,London,region,2020-07-13,6176,,29,1
E12000007,London,region,2020-07-12,6175,,45,1
E12000007,London,region,2020-07-11,6174,,91,3
E12000007,London,region,2020-07-10,6171,,31,0
E12000007,London,region,2020-07-09,6171,,68,2
E12000007,London,region,2020-07-08,6169,,44,3
E12000007,London,region,2020-07-07,6166,,37,1
E12000007,London,region,2020-07-06,6165,,23,2
E12000007,London,region,2020-07-05,6163,,37,3
E12000007,London,region,2020-07-04,6160,,38,1
E12000007,London,region,2020-07-03,6159,,9,1
E12000007,London,region,2020-07-02,6158,,34,2
E12000007,London,region,2020-07-01,6156,,6025,1
E12000007,London,region,2020-06-30,6155,,19,1
E12000007,London,region,2020-06-29,6154,,9,1
E12000007,London,region,2020-06-28,6153,,14,1
E12000007,London,region,2020-06-27,6152,,46,0
E12000007,London,region,2020-06-26,6152,,52,0
E12000007,London,region,2020-06-25,6152,,47,1
E12000007,London,region,2020-06-24,6151,,10,4
E12000007,London,region,2020-06-23,6147,,18,0
